year,player_id,name,country,goals,assists,yellow_cards,red_cards,minutes_played,img_url
2018,131821,Thomas Lam,Finland,3,1,8,1,2653,https://img.a.transfermarkt.technology/portrait/header/131821-1648915659.png?lm=1
2018,318528,Marcus Thuram,France,8,3,3,2,2070,https://img.a.transfermarkt.technology/portrait/header/318528-1662966601.jpg?lm=1
2018,5338,Rémy Vercoutre,France,0,0,1,1,1394,https://img.a.transfermarkt.technology/portrait/header/s_5338_1041_2012_1.jpg?lm=1
2018,5404,Jérémy Mathieu,France,2,0,5,1,2934,https://img.a.transfermarkt.technology/portrait/header/5404-1548509438.jpg?lm=1
2018,12029,Ludovic Butelle,France,0,0,0,1,3093,https://img.a.transfermarkt.technology/portrait/header/12029-1723831895.png?lm=1
2018,17965,Hugo Lloris,France,0,0,1,1,3499,https://img.a.transfermarkt.technology/portrait/header/17965-1709933030.jpg?lm=1
2018,18934,Thomas Mangani,France,1,3,3,1,2116,https://img.a.transfermarkt.technology/portrait/header/18934-1595882993.jpg?lm=1
2018,23951,Steve Mandanda,France,0,0,1,1,2479,https://img.a.transfermarkt.technology/portrait/header/23951-1666698933.jpg?lm=1
2018,23966,Jérémy Perbet,France,7,1,1,1,1266,https://img.a.transfermarkt.technology/portrait/header/23966-1487325892.jpg?lm=1
2018,43256,Paul Baysse,France,0,1,5,1,2070,https://img.a.transfermarkt.technology/portrait/header/43256-1448545952.jpg?lm=1
2018,45237,Julian Palmieri,France,0,0,3,1,1024,https://img.a.transfermarkt.technology/portrait/header/45237-1444909839.jpg?lm=1
2018,157391,Solomon Kvirkvelia,Georgia,1,0,7,2,3456,https://img.a.transfermarkt.technology/portrait/header/157391-1671106810.png?lm=1
2018,52089,Gia Grigalava,Georgia,0,0,4,1,1602,https://img.a.transfermarkt.technology/portrait/header/52089-1547239757.png?lm=1
2018,32207,Marcel Heller,Germany,0,0,0,1,388,https://img.a.transfermarkt.technology/portrait/header/32207-1648572793.jpg?lm=1
2018,39025,Danny Latza,Germany,0,1,4,1,1900,https://img.a.transfermarkt.technology/portrait/header/39025-1637159258.jpg?lm=1
2018,40995,Neven Subotic,Germany,2,0,1,1,2612,https://img.a.transfermarkt.technology/portrait/header/40995-1544075864.jpg?lm=1
2018,58358,Thomas Müller,Germany,16,18,4,1,3627,https://img.a.transfermarkt.technology/portrait/header/58358-1683890647.jpg?lm=1
2018,59800,Benjamin Bellot,Germany,0,0,1,1,372,https://img.a.transfermarkt.technology/portrait/header/59800-1610132623.jpg?lm=1
2018,61087,Karim Bellarabi,Germany,9,6,4,1,1395,https://img.a.transfermarkt.technology/portrait/header/61087-1658913826.jpg?lm=1
2018,179638,Lukas Görtler,Germany,1,2,5,1,468,https://img.a.transfermarkt.technology/portrait/header/179638-1670354162.png?lm=1
2018,185699,Tim Leibold,Germany,1,5,3,1,1622,https://img.a.transfermarkt.technology/portrait/header/185699-1663753602.jpg?lm=1
2018,309393,Lennart Czyborra,Germany,0,0,1,1,377,https://img.a.transfermarkt.technology/portrait/header/309393-1722351599.jpg?lm=1
2018,327542,Atakan Akkaynak,Germany,1,2,0,1,319,https://img.a.transfermarkt.technology/portrait/header/327542-1566831137.jpg?lm=1
2018,108354,Jordan Ayew,Ghana,6,1,3,1,2139,https://img.a.transfermarkt.technology/portrait/header/108354-1668429913.jpg?lm=1
2018,157003,Abdul-Aziz Tetteh,Ghana,1,0,4,1,1648,https://img.a.transfermarkt.technology/portrait/header/157003-1572960469.jpg?lm=1
2018,168536,Alhassan Wakaso,Ghana,1,0,7,1,2088,https://img.a.transfermarkt.technology/portrait/header/168536-1547404772.png?lm=1
2018,250844,Alexander Djiku,Ghana,0,0,10,1,2845,https://img.a.transfermarkt.technology/portrait/header/250844-1728391726.JPG?lm=1
2018,259943,Isaac Sackey,Ghana,0,1,12,1,2213,https://img.a.transfermarkt.technology/portrait/header/259943-1604343025.jpeg?lm=1
